Timestamp,Milliseconds,X,Y,Z
2019-06-12 20:37:12,8901,-0.48,10.92,-54.18
2019-06-12 20:37:12,9002,-0.78,10.8,-53.699997
2019-06-12 20:37:13,9101,-0.96,11.219999,-54.12
2019-06-12 20:37:13,9202,-0.06,11.099999,-53.16
2019-06-12 20:37:13,9301,-0.59999996,12.059999,-53.399998
2019-06-12 20:37:13,9401,-0.35999998,11.639999,-53.399998
2019-06-12 20:37:13,9501,-0.42,10.98,-54.059998
2019-06-12 20:37:13,9602,-0.17999999,11.5199995,-53.76
2019-06-12 20:37:13,9701,-0.53999996,11.58,-53.28
2019-06-12 20:37:13,9801,-0.17999999,11.46,-52.98
2019-06-12 20:37:13,9902,-0.42,11.88,-53.699997
2019-06-12 20:37:13,10001,-1.1999999,10.8,-54.36
2019-06-12 20:37:14,10101,0.0,11.219999,-53.64
2019-06-12 20:37:14,10201,-1.26,12.059999,-52.98
2019-06-12 20:37:14,10301,0.0,11.219999,-53.52
2019-06-12 20:37:14,10401,-0.12,11.46,-53.579998
2019-06-12 20:37:14,10501,-0.59999996,11.219999,-53.52
2019-06-12 20:37:14,10602,-0.65999997,11.639999,-52.98
2019-06-12 20:37:14,10701,0.17999999,11.28,-53.64
2019-06-12 20:37:14,10801,-0.42,10.679999,-52.92
2019-06-12 20:37:14,10902,-0.06,11.099999,-53.28
2019-06-12 20:37:14,11001,0.35999998,11.5199995,-54.0
2019-06-12 20:37:15,11102,-0.24,11.82,-53.28
2019-06-12 20:37:15,11201,-0.96,11.28,-53.52
2019-06-12 20:37:15,11301,-1.8,11.82,-53.64
2019-06-12 20:37:15,11401,-0.29999998,11.04,-53.1
2019-06-12 20:37:15,11501,-0.17999999,11.46,-53.34
2019-06-12 20:37:15,11601,-0.29999998,11.639999,-53.28
2019-06-12 20:37:15,11701,-1.5,10.62,-54.18
2019-06-12 20:37:15,11802,-0.42,11.28,-53.34
2019-06-12 20:37:15,11901,-0.12,10.92,-54.42
2019-06-12 20:37:15,12001,-0.59999996,11.099999,-54.239998
2019-06-12 20:37:16,12101,-1.4399999,11.34,-54.42
2019-06-12 20:37:16,12202,-0.48,11.7,-53.579998
2019-06-12 20:37:16,12301,0.0,10.92,-53.34
2019-06-12 20:37:16,12401,0.06,11.28,-54.36
2019-06-12 20:37:16,12502,-0.59999996,11.16,-53.46
2019-06-12 20:37:16,12601,-1.0799999,11.58,-53.34
2019-06-12 20:37:16,12701,-0.48,10.98,-53.879997
2019-06-12 20:37:16,12801,-1.14,11.34,-52.98
2019-06-12 20:37:16,12902,-1.8,11.16,-53.52
2019-06-12 20:37:16,13001,-0.78,11.58,-53.82
2019-06-12 20:37:17,13101,-1.38,11.28,-53.64
2019-06-12 20:37:17,13201,-1.0799999,11.759999,-54.0
2019-06-12 20:37:17,13302,-0.06,10.98,-53.52
2019-06-12 20:37:17,13401,-0.35999998,11.099999,-54.0
2019-06-12 20:37:17,13501,-0.42,11.16,-53.34
2019-06-12 20:37:17,13602,0.06,11.4,-54.0
2019-06-12 20:37:17,13701,-0.65999997,11.4,-54.239998
2019-06-12 20:37:17,13801,0.65999997,11.5199995,-53.699997
2019-06-12 20:37:17,13901,0.29999998,11.639999,-53.879997
2019-06-12 20:37:17,14002,-1.1999999,11.94,-53.699997
2019-06-12 20:37:18,14101,0.24,10.92,-54.239998
2019-06-12 20:37:18,14201,-0.53999996,10.2,-53.579998
2019-06-12 20:37:18,14301,-0.53999996,11.099999,-53.579998
2019-06-12 20:37:18,14401,-0.59999996,11.16,-54.0
2019-06-12 20:37:18,14502,-0.42,10.98,-53.34
2019-06-12 20:37:18,14601,-0.78,11.16,-53.52
